epoch;lr;iou;obj;cls;total;map05;person_ap05;bicycle_ap05;car_ap05;motorcycle_ap05;airplane_ap05;bus_ap05;train_ap05;truck_ap05;boat_ap05;traffic light_ap05;fire hydrant_ap05;stop sign_ap05;parking meter_ap05;bench_ap05;bird_ap05;cat_ap05;dog_ap05;horse_ap05;sheep_ap05;cow_ap05;elephant_ap05;bear_ap05;zebra_ap05;giraffe_ap05;backpack_ap05;umbrella_ap05;handbag_ap05;tie_ap05;suitcase_ap05;frisbee_ap05;skis_ap05;snowboard_ap05;sports ball_ap05;kite_ap05;baseball bat_ap05;baseball glove_ap05;skateboard_ap05;surfboard_ap05;tennis racket_ap05;bottle_ap05;wine glass_ap05;cup_ap05;fork_ap05;knife_ap05;spoon_ap05;bowl_ap05;banana_ap05;apple_ap05;sandwich_ap05;orange_ap05;broccoli_ap05;carrot_ap05;hot dog_ap05;pizza_ap05;donut_ap05;cake_ap05;chair_ap05;couch_ap05;potted plant_ap05;bed_ap05;dining table_ap05;toilet_ap05;tv_ap05;laptop_ap05;mouse_ap05;remote_ap05;keyboard_ap05;cell phone_ap05;microwave_ap05;oven_ap05;toaster_ap05;sink_ap05;refrigerator_ap05;book_ap05;clock_ap05;vase_ap05;scissors_ap05;teddy bear_ap05;hair drier_ap05;toothbrush_ap05;robot_ap05;turret_ap05;obstacle_ap05
46;0.0001;0.045393820852041245;0.0011027920991182327;0.0002715878654271364;0.38106682896614075;0.9741789514442539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9828475906672147;0.9696570321039107;0.9700322315616361
47;0.0001;0.059988003224134445;0.0022185728885233402;7.523126259911805e-05;0.515476405620575;0.9741789514442539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9828475906672147;0.9696570321039107;0.9700322315616361
48;0.0001;0.04038833826780319;0.001165078836493194;0.013450643979012966;0.35519862174987793;0.9741789514442539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9828475906672147;0.9696570321039107;0.9700322315616361
49;0.0001;0.06233570724725723;0.0009699572110548615;0.03991661220788956;0.5541216135025024;0.9741789514442539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9828475906672147;0.9696570321039107;0.9700322315616361
50;1e-05;0.11003261059522629;0.002278052270412445;0.00015226956747937948;0.9168620109558105;0.9827245586525782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9817792653553522;0.984540832102632;0.9818535784997502
51;1e-05;0.04343760013580322;0.001451796619221568;6.902807217556983e-05;0.3707985579967499;0.9827245586525782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9817792653553522;0.984540832102632;0.9818535784997502
52;1e-05;0.04185539856553078;0.0013063462683930993;1.8826385712600313e-05;0.3557635545730591;0.9827245586525782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9817792653553522;0.984540832102632;0.9818535784997502
53;1e-05;0.03557318076491356;0.001049805898219347;3.340293187648058e-05;0.30141574144363403;0.9827245586525782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9817792653553522;0.984540832102632;0.9818535784997502
54;1e-05;0.05351782217621803;0.0013124566758051515;0.0004504132957663387;0.4495922923088074;0.9827245586525782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9817792653553522;0.984540832102632;0.9818535784997502
55;1e-05;0.04305368289351463;0.0010969124268740416;9.62786070886068e-05;0.3620763421058655;0.9827245586525782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9817792653553522;0.984540832102632;0.9818535784997502
56;1e-05;0.051624733954668045;0.0009591180132701993;1.5255066500685643e-05;0.4283590316772461;0.9827245586525782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9817792653553522;0.984540832102632;0.9818535784997502
57;1e-05;0.04756160080432892;0.0008629892836324871;0.0003013006935361773;0.3946019411087036;0.9827245586525782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9817792653553522;0.984540832102632;0.9818535784997502
58;1e-05;0.0416356697678566;0.0013525797985494137;6.932349151611561e-06;0.35473358631134033;0.9827245586525782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9817792653553522;0.984540832102632;0.9818535784997502
59;1e-05;0.05335003882646561;0.0012714096810668707;3.30442089762073e-05;0.44717592000961304;0.9827245586525782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9817792653553522;0.984540832102632;0.9818535784997502
60;1e-05;0.049870241433382034;0.0009619805496186018;2.243448034278117e-05;0.41437605023384094;0.9837074000897318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825146241166908;0.9845755939610225;0.9840319821914819
61;1e-05;0.04228045418858528;0.00205606734380126;3.579441181500442e-05;0.37117651104927063;0.9837074000897318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825146241166908;0.9845755939610225;0.9840319821914819
62;1e-05;0.12255340069532394;0.001396333216689527;0.00019458243332337588;1.0029630661010742;0.9837074000897318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825146241166908;0.9845755939610225;0.9840319821914819
63;1e-05;0.03504251688718796;0.0010459988843649626;7.107081728463527e-06;0.29708319902420044;0.9837074000897318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825146241166908;0.9845755939610225;0.9840319821914819
64;1e-05;0.0471835620701313;0.0008573056547902524;6.109557489253348e-06;0.3911914825439453;0.9837074000897318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825146241166908;0.9845755939610225;0.9840319821914819
65;1e-05;0.055098503828048706;0.0012414557859301567;1.1416894267313182e-05;0.46066275238990784;0.9837074000897318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825146241166908;0.9845755939610225;0.9840319821914819
66;1e-05;0.04307001084089279;0.0006818026886321604;1.0822067451954354e-05;0.35547974705696106;0.9837074000897318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825146241166908;0.9845755939610225;0.9840319821914819
67;1e-05;0.04148834943771362;0.0024196854792535305;0.0003095432184636593;0.37093132734298706;0.9837074000897318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825146241166908;0.9845755939610225;0.9840319821914819
68;1e-05;0.04414146766066551;0.0009763316484168172;4.958087083650753e-05;0.36880263686180115;0.9837074000897318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825146241166908;0.9845755939610225;0.9840319821914819
69;1e-05;0.056350674480199814;0.0008562999428249896;1.0943005690933205e-05;0.46451714634895325;0.9837074000897318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825146241166908;0.9845755939610225;0.9840319821914819
70;1e-05;0.04646148160099983;0.0008889880264177918;1.7158312402898446e-05;0.3859328329563141;0.9848207670120067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9821355948540891;0.9851460401787593;0.9871806660031717
71;1e-05;0.06414923816919327;0.001910579390823841;0.00017786399985197932;0.5439410209655762;0.9848207670120067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9821355948540891;0.9851460401787593;0.9871806660031717
72;1e-05;0.046277813613414764;0.0014943750575184822;5.3537776693701744e-05;0.39418601989746094;0.9848207670120067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9821355948540891;0.9851460401787593;0.9871806660031717
73;1e-05;0.072511687874794;0.0011455293279141188;5.561910438700579e-05;0.5984776020050049;0.9848207670120067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9821355948540891;0.9851460401787593;0.9871806660031717
74;1e-05;0.049597207456827164;0.0009423090959899127;5.9943064115941525e-05;0.41191452741622925;0.9848207670120067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9821355948540891;0.9851460401787593;0.9871806660031717
75;1e-05;0.07946206629276276;0.000826164148747921;0.07831605523824692;0.7272312045097351;0.9848207670120067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9821355948540891;0.9851460401787593;0.9871806660031717
76;1e-05;0.043107885867357254;0.0020342974457889795;0.0003815463569480926;0.37779340147972107;0.9848207670120067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9821355948540891;0.9851460401787593;0.9871806660031717
77;1e-05;0.03851761668920517;0.000903099135030061;1.300715211982606e-05;0.3226035237312317;0.9848207670120067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9821355948540891;0.9851460401787593;0.9871806660031717
78;1e-05;0.04395703971385956;0.0009704114054329693;2.1826250304002315e-05;0.3672047257423401;0.9848207670120067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9821355948540891;0.9851460401787593;0.9871806660031717
79;1e-05;0.07051200419664383;0.0011726290686056018;1.1871774404426105e-05;0.5828699469566345;0.9848207670120067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9821355948540891;0.9851460401787593;0.9871806660031717
80;1e-05;0.09200083464384079;0.0011440181406214833;3.066284625674598e-05;0.7543416023254395;0.9858498822616379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825250156296556;0.9856269557802718;0.9893976753749861
81;1e-05;0.04046924412250519;0.0009013965609483421;0.00031262222910299897;0.33848893642425537;0.9858498822616379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825250156296556;0.9856269557802718;0.9893976753749861
82;1e-05;0.03629462793469429;0.000844491645693779;5.4797772463643923e-05;0.30392369627952576;0.9858498822616379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825250156296556;0.9856269557802718;0.9893976753749861
83;1e-05;0.049793265759944916;0.0012425602180883288;8.187904313672334e-05;0.41830894351005554;0.9858498822616379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825250156296556;0.9856269557802718;0.9893976753749861
84;1e-05;0.04986480996012688;0.0014915524516254663;3.4809414501069114e-05;0.422818124294281;0.9858498822616379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825250156296556;0.9856269557802718;0.9893976753749861
85;1e-05;0.062039654701948166;0.0013658904936164618;8.968800102593377e-05;0.518261194229126;0.9858498822616379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825250156296556;0.9856269557802718;0.9893976753749861
86;1e-05;0.04980278015136719;0.001105895615182817;6.498354196082801e-06;0.41612306237220764;0.9858498822616379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825250156296556;0.9856269557802718;0.9893976753749861
87;1e-05;0.02779846265912056;0.0008437727228738368;4.1485847759759054e-05;0.23592954874038696;0.9858498822616379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825250156296556;0.9856269557802718;0.9893976753749861
88;1e-05;0.019359512254595757;0.0006433518719859421;2.18153422792966e-06;0.16517190635204315;0.9858498822616379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825250156296556;0.9856269557802718;0.9893976753749861
89;1e-05;0.05363823473453522;0.000996697461232543;0.00019081163918599486;0.44524386525154114;0.9858498822616379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9825250156296556;0.9856269557802718;0.9893976753749861
90;1e-05;0.07499361783266068;0.0012655771570280194;8.913633064366877e-05;0.620287299156189;0.9837337894784224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98222192819141;0.982916064924853;0.9860633753190042
91;1e-05;0.03835856541991234;0.0011094128713011742;4.752327367896214e-05;0.3246666491031647;0.9837337894784224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98222192819141;0.982916064924853;0.9860633753190042
92;1e-05;0.043576955795288086;0.0015689635183662176;7.541819650214165e-05;0.3737944960594177;0.9837337894784224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98222192819141;0.982916064924853;0.9860633753190042
93;1e-05;0.042479630559682846;0.001498362049460411;0.00018765409186016768;0.36399850249290466;0.9837337894784224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98222192819141;0.982916064924853;0.9860633753190042
94;1e-05;0.05786050111055374;0.0007503546657972038;1.6212532045756234e-06;0.4748913049697876;0.9837337894784224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98222192819141;0.982916064924853;0.9860633753190042
95;1e-05;0.05303817614912987;0.0009766906732693315;1.818654709495604e-05;0.4399506449699402;0.9837337894784224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98222192819141;0.982916064924853;0.9860633753190042
96;1e-05;0.04680650308728218;0.0007633031927980483;1.6802450772956945e-05;0.3866816759109497;0.9837337894784224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98222192819141;0.982916064924853;0.9860633753190042
97;1e-05;0.04938609153032303;0.0023501827381551266;8.606904157204553e-05;0.4327777326107025;0.9837337894784224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98222192819141;0.982916064924853;0.9860633753190042
98;1e-05;0.06477028131484985;0.0009116279543377459;2.7604883143794723e-05;0.53277587890625;0.9837337894784224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98222192819141;0.982916064924853;0.9860633753190042
